rho_active,cross_scale,rho_cross,theta_raw,theta_bin,safe_raw,safe_bin,delta_theta,delta_safe,raw_over_one,rect_over_one
0.45,0.2,0.15329709716755893,0.25806664539766117,0.2142435834589926,1.0,1.0,-0.043823061938668556,0.0,False,False
0.45,0.25,0.19162137145944866,0.3225320508529557,0.2682794258553633,1.0,1.0,-0.054252624997592425,0.0,False,False
0.45,0.3,0.22994564575133838,0.3871377252323153,0.3161764192606897,1.0,1.0,-0.07096130597162564,0.0,False,False
0.45,0.35,0.2682699200432281,0.45178062616745024,0.3703606490542482,1.0,1.0,-0.08141997711320204,0.0,False,False
0.45,0.4,0.30659419433511786,0.516578236178133,0.42247436464835025,1.0,1.0,-0.09410387152978278,0.0,False,False
0.45,0.45,0.3449184686270076,0.5814248204906786,0.4778856510081193,1.0,1.0,-0.10353916948255926,0.0,False,False
0.45,0.5,0.3832427429188973,0.6463448429354631,0.5345223703909852,1.0,1.0,-0.11182247254447797,0.0,False,False
0.45,0.55,0.4215670172107871,0.7113579021312315,0.5853401197953135,1.0,1.0,-0.12601778233591798,0.0,False,False
0.45,0.6,0.45989129150267677,0.7861690763658511,0.6496533371539295,1.0,1.0,-0.13651573921192162,0.0,False,False
0.45,0.65,0.49821556579456655,0.8511119110603906,0.714429843495216,1.0,1.0,-0.13668206756517465,0.0,False,False
0.45,0.7,0.5365398400864562,0.915851519105527,0.7663132082037287,1.0,1.0,-0.14953831090179825,0.0,False,False
0.45,0.75,0.574864114378346,0.9804473247614031,0.8226433401971397,1.0,1.0,-0.15780398456426337,0.0,False,False
0.45,0.8,0.6131883886702357,1.0450108423246545,0.8779904279250325,0.0,1.0,-0.167020414399622,1.0,True,False
0.45,0.85,0.6515126629621254,1.1095093468522104,0.9495988483986317,0.0,1.0,-0.15991049845357863,1.0,True,False
0.45,0.9,0.6898369372540152,1.1738781464270838,1.0214276436776315,0.0,0.0,-0.15245050274945227,0.0,True,True
0.45,0.95,0.7281612115459049,1.238188467103475,1.092964617184301,0.0,0.0,-0.14522384991917403,0.0,True,True
0.5,0.2,0.158113883008419,0.2504070029594317,0.20957905978879063,1.0,1.0,-0.04082794317064106,0.0,False,False
0.5,0.25,0.19764235376052372,0.31295581037601944,0.26148826989918167,1.0,1.0,-0.05146754047683777,0.0,False,False
0.5,0.3,0.23717082451262844,0.37552070443218705,0.31144775846519107,1.0,1.0,-0.06407294596699598,0.0,False,False
0.5,0.35,0.2766992952647332,0.43831636295856763,0.35352402716642795,1.0,1.0,-0.08479233579213968,0.0,False,False
0.5,0.4,0.316227766016838,0.5011154856735681,0.41369968443223,1.0,1.0,-0.08741580124133813,0.0,False,False
0.5,0.45,0.3557562367689427,0.5640448794204279,0.46570604637493096,1.0,1.0,-0.09833883304549695,0.0,False,False
0.5,0.5,0.39528470752104744,0.6270370491383847,0.5199396699085063,1.0,1.0,-0.10709737922987839,0.0,False,False
0.5,0.55,0.43481317827315225,0.6901771228437901,0.5797950471928798,1.0,1.0,-0.1103820756509103,0.0,False,False
0.5,0.6,0.4743416490252569,0.7532800260975266,0.6269105241885464,1.0,1.0,-0.12636950190898022,0.0,False,False
0.5,0.65,0.5138701197773617,0.8251399984155664,0.6971370720614128,1.0,1.0,-0.12800292635415356,0.0,False,False
0.5,0.7,0.5533985905294664,0.8879725638061903,0.7480107588550734,1.0,1.0,-0.13996180495111687,0.0,False,False
0.5,0.75,0.5929270612815711,0.9505897701596097,0.811763725385596,1.0,1.0,-0.1388260447740136,0.0,False,False
0.5,0.8,0.632455532033676,1.013349936889492,0.8674415740640894,0.0,1.0,-0.14590836282540265,1.0,True,False
0.5,0.85,0.6719840027857806,1.0758672307412909,0.9330830057824665,0.0,1.0,-0.14278422495882437,1.0,True,False
0.5,0.9,0.7115124735378854,1.1382996489882757,1.0028512075579457,0.0,0.3333333333333333,-0.13544844143033008,0.3333333333333333,True,True
0.5,0.95,0.7510409442899901,1.2006458240440248,1.078559419308928,0.0,0.0,-0.12208640473509669,0.0,True,True
0.55,0.2,0.16278820596099708,0.2419713669193717,0.19478687509175086,1.0,1.0,-0.047184491827620856,0.0,False,False
0.55,0.25,0.20348525745124635,0.3027275777282184,0.23670176884600216,1.0,1.0,-0.06602580888221624,0.0,False,False
0.55,0.3,0.24418230894149562,0.3637004667843402,0.28396789728637245,1.0,1.0,-0.07973256949796775,0.0,False,False
0.55,0.35,0.2848793604317449,0.42476026925934285,0.33788229466847614,1.0,1.0,-0.08687797459086671,0.0,False,False
0.55,0.4,0.32557641192199416,0.4859572525180346,0.3917719994543131,1.0,1.0,-0.0941852530637215,0.0,False,False
0.55,0.45,0.3662734634122434,0.5470497037265711,0.425089963321031,1.0,1.0,-0.12195974040554014,0.0,False,False
0.55,0.5,0.4069705149024927,0.6084840750726146,0.4807891149058963,1.0,1.0,-0.12769496016671827,0.0,False,False
0.55,0.55,0.447667566392742,0.6698639048320763,0.5446488759279705,1.0,1.0,-0.12521502890410574,0.0,False,False
0.55,0.6,0.48836461788299124,0.73123953509789,0.5867142145019714,1.0,1.0,-0.1445253205959186,0.0,False,False
0.55,0.65,0.5290616693732405,0.7928288658021908,0.646135474346719,1.0,1.0,-0.14669339145547178,0.0,False,False
0.55,0.7,0.5697587208634898,0.8625569911116567,0.7357169632636592,1.0,1.0,-0.12684002784799753,0.0,False,False
0.55,0.75,0.610455772353739,0.9235436114888421,0.7874059615657689,1.0,1.0,-0.1361376499230732,0.0,False,False
0.55,0.8,0.6511528238439883,0.9843412562105308,0.8514072548925742,1.0,1.0,-0.13293400131795663,0.0,False,False
0.55,0.85,0.6918498753342376,1.0450997318262478,0.9116251669681662,0.0,1.0,-0.13347456485808162,1.0,True,False
0.55,0.9,0.7325469268244869,1.1057715006655926,0.983095377601504,0.0,1.0,-0.1226761230640886,1.0,True,False
0.55,0.95,0.7732439783147361,1.1663719270868398,1.0579091242106486,0.0,0.0,-0.10846280287619114,0.0,True,True
0.6,0.2,0.16733200530681513,0.23556917702492544,0.18668910361390267,1.0,1.0,-0.04888007341102277,0.0,False,False
0.6,0.25,0.2091650066335189,0.29473623773518626,0.23671653398195303,1.0,1.0,-0.05801970375323323,0.0,False,False
0.6,0.3,0.25099800796022265,0.3540294183634647,0.2801011592860147,1.0,1.0,-0.07392825907744999,0.0,False,False
0.6,0.35,0.2928310092869264,0.4135536544232667,0.3324452388285488,1.0,1.0,-0.08110841559471788,0.0,False,False
0.6,0.4,0.33466401061363027,0.47306260768894326,0.37985426137857137,1.0,1.0,-0.09320834631037189,0.0,False,False
0.6,0.45,0.376497011940334,0.5324345936972638,0.41541974663389,1.0,1.0,-0.11701484706337378,0.0,False,False
0.6,0.5,0.4183300132670378,0.592309059665085,0.47917600217996453,1.0,1.0,-0.11313305748512043,0.0,False,False
0.6,0.55,0.4601630145937416,0.6518474733638003,0.5254276220983317,1.0,1.0,-0.12641985126546862,0.0,False,False
0.6,0.6,0.5019960159204453,0.7116479085005665,0.5771001232735352,1.0,1.0,-0.13454778522703126,0.0,False,False
0.6,0.65,0.5438290172471492,0.7715484838319489,0.6334125372734517,1.0,1.0,-0.13813594655849715,0.0,False,False
0.6,0.7,0.5856620185738528,0.8315160860557073,0.6940843063323833,1.0,1.0,-0.137431779723324,0.0,False,False
0.6,0.75,0.6274950199005567,0.8985407780596898,0.779636157808259,1.0,1.0,-0.11890462025143078,0.0,False,False
0.6,0.8,0.6693280212272605,0.9577973594368944,0.8377673978172586,1.0,1.0,-0.12002996161963575,0.0,False,False
0.6,0.85,0.7111610225539642,1.016881466349667,0.8953116416690241,0.0,1.0,-0.12156982468064292,1.0,True,False
0.6,0.9,0.752994023880668,1.0759395708976884,0.962384918251291,0.0,1.0,-0.11355465264639741,1.0,True,False
0.6,0.95,0.7948270252073717,1.1350611711051897,1.053327213552701,0.0,0.0,-0.08173395755248869,0.0,True,True
0.65,0.2,0.1717556403731767,0.2296368997853729,0.18198095345104456,1.0,1.0,-0.04765594633432835,0.0,False,False
0.65,0.25,0.21469455046647085,0.28729262791455956,0.2297619432100545,1.0,1.0,-0.057530684704505064,0.0,False,False
0.65,0.3,0.257633460559765,0.34508637902620576,0.26910489042607,1.0,1.0,-0.07598148860013576,0.0,False,False
0.65,0.35,0.30057237065305914,0.4031138442181092,0.3222938320163021,1.0,1.0,-0.08082001220180712,0.0,False,False
0.65,0.4,0.3435112807463534,0.4609241077818227,0.36586789210320997,1.0,1.0,-0.09505621567861272,0.0,False,False
0.65,0.45,0.38645019083964754,0.519136783452237,0.41054414486964624,1.0,1.0,-0.10859263858259077,0.0,False,False
0.65,0.5,0.4293891009329417,0.5771019726564947,0.45538012248103016,1.0,1.0,-0.1217218501754645,0.0,False,False
0.65,0.55,0.4723280110262359,0.635384832995152,0.5197639685181962,1.0,1.0,-0.11562086447695585,0.0,False,False
0.65,0.6,0.51526692111953,0.6936747404711726,0.5608242915132454,1.0,1.0,-0.1328504489579272,0.0,False,False
0.65,0.65,0.5582058312128242,0.752071262411986,0.6255963903792724,1.0,1.0,-0.12647487203271357,0.0,False,False
0.65,0.7,0.6011447413061183,0.8105021073935701,0.680433728951846,1.0,1.0,-0.13006837844172414,0.0,False,False
0.65,0.75,0.6440836513994126,0.8688595344943799,0.7361313287487121,1.0,1.0,-0.1327282057456678,0.0,False,False
0.65,0.8,0.6870225614927068,0.933200357978737,0.8183392776582671,1.0,1.0,-0.11486108032046993,0.0,False,False
0.65,0.85,0.7299614715860009,0.9908369490258685,0.8776570807639166,1.0,1.0,-0.11317986826195192,0.0,False,False
0.65,0.9,0.7729003816792951,1.0483757123463386,0.9508286685709771,0.0,1.0,-0.0975470437753615,1.0,True,False
0.65,0.95,0.8158392917725892,1.1058120827367584,1.0325173361440927,0.0,0.0,-0.07329474659266566,0.0,True,True
0.7,0.2,0.17606816861659008,0.2241160402794027,0.17641347504144353,1.0,1.0,-0.04770256523795918,0.0,False,False
0.7,0.25,0.2200852107707376,0.2802704888686513,0.21900729502558136,1.0,1.0,-0.06126319384306994,0.0,False,False
0.7,0.3,0.2641022529248851,0.3367940701980088,0.2661020755902556,1.0,1.0,-0.07069199460775316,0.0,False,False
0.7,0.35,0.30811929507903263,0.39341475168376966,0.3146782597587335,1.0,1.0,-0.07873649192503618,0.0,False,False
0.7,0.4,0.35213633723318016,0.4498076917264797,0.35608902526811675,1.0,1.0,-0.09371866645836296,0.0,False,False
0.7,0.45,0.39615337938732764,0.5066450564181202,0.4046869986063439,1.0,1.0,-0.1019580578117763,0.0,False,False
0.7,0.5,0.4401704215414752,0.5632134060344764,0.44345215851576897,1.0,1.0,-0.11976124751870748,0.0,False,False
0.7,0.55,0.4841874636956227,0.6200443447080172,0.49930713250252867,1.0,1.0,-0.1207372122054885,0.0,False,False
0.7,0.6,0.5282045058497702,0.6768416642775762,0.543742977903793,1.0,1.0,-0.1330986863737832,0.0,False,False
0.7,0.65,0.5722215480039178,0.7338471592319373,0.6063232818717267,1.0,1.0,-0.12752387736021065,0.0,False,False
0.7,0.7,0.6162385901580653,0.7908298564858883,0.6579481265749849,1.0,1.0,-0.1328817299109034,0.0,False,False
0.7,0.75,0.6602556323122127,0.8479111035352561,0.7269256681094701,1.0,1.0,-0.12098543542578599,0.0,False,False
0.7,0.8,0.7042726744663603,0.9104813843162928,0.7974616715539881,1.0,1.0,-0.11301971276230471,0.0,False,False
0.7,0.85,0.7482897166205078,0.9666985034787817,0.8615509892708809,1.0,1.0,-0.1051475142079008,0.0,False,False
0.7,0.9,0.7923067587746553,1.022842882167479,0.933961620600457,0.0,1.0,-0.08888126156702214,1.0,True,False
0.7,0.95,0.8363238009288028,1.078900113752649,1.0153118717368308,0.0,0.0,-0.06358824201581825,0.0,True,True
0.75,0.2,0.18027756377319948,0.21884458355554925,0.16920796971991714,1.0,1.0,-0.049636613835632115,0.0,False,False
0.75,0.25,0.22534695471649932,0.2739709218820558,0.2162793999339826,1.0,1.0,-0.0576915219480732,0.0,False,False
0.75,0.3,0.27041634565979916,0.32908924230269704,0.25776848149646453,1.0,1.0,-0.07132076080623251,0.0,False,False
0.75,0.35,0.31548573660309903,0.3842200266704325,0.29805011616978766,1.0,1.0,-0.08616991050064482,0.0,False,False
0.75,0.4,0.36055512754639896,0.4394950304337835,0.341607640962372,1.0,1.0,-0.09788738947141151,0.0,False,False
0.75,0.45,0.40562451848969877,0.49498364272594236,0.39314249867532075,1.0,1.0,-0.10184114405062161,0.0,False,False
0.75,0.5,0.45069390943299864,0.5503004753871893,0.4303861444675652,1.0,1.0,-0.11991433091962411,0.0,False,False
0.75,0.55,0.49576330037629857,0.6057918715461424,0.4879686567860202,1.0,1.0,-0.11782321476012225,0.0,False,False
0.75,0.6,0.5408326913195983,0.6613587218635589,0.5379971109639512,1.0,1.0,-0.12336161089960773,0.0,False,False
0.75,0.65,0.5859020822628983,0.7169997460177316,0.5907695918985367,1.0,1.0,-0.12623015411919492,0.0,False,False
0.75,0.7,0.6309714732061981,0.7726173755057157,0.6395937520439355,1.0,1.0,-0.1330236234617802,0.0,False,False
0.75,0.75,0.6760408641494979,0.8284117298108183,0.703409196400926,1.0,1.0,-0.1250025334098923,0.0,False,False
0.75,0.8,0.7211102550927979,0.8841746085451444,0.7661927311720094,1.0,1.0,-0.11798187737313504,0.0,False,False
0.75,0.85,0.7661796460360977,0.9442784951314372,0.839967742261143,1.0,1.0,-0.10431075287029423,0.0,False,False
0.75,0.9,0.8112490369793975,0.9991299458963491,0.9190534114440299,0.6666666666666666,1.0,-0.08007653445231921,0.33333333333333337,False,False
0.75,0.95,0.8563184279226974,1.0538779978856627,0.9958163625757003,0.0,0.6666666666666666,-0.058061635309962445,0.6666666666666666,True,False
0.8,0.2,0.18439088914585777,0.2140485619765831,0.16328856880890041,1.0,1.0,-0.05075999316768268,0.0,False,False
0.8,0.25,0.2304886114323222,0.2693915604298958,0.21717332203152198,1.0,1.0,-0.052218238398373834,0.0,False,False
0.8,0.3,0.2765863337187866,0.32328995526349,0.2613101530473817,1.0,1.0,-0.061979802216108326,0.0,False,False
0.8,0.35,0.322684056005251,0.37710265902345164,0.3093756160196826,1.0,1.0,-0.06772704300376903,0.0,False,False
0.8,0.4,0.36878177829171555,0.43105213553007093,0.35072465436262384,1.0,1.0,-0.08032748116744709,0.0,False,False
0.8,0.45,0.41487950057817996,0.48496163880362514,0.3972559833658176,1.0,1.0,-0.08770565543780756,0.0,False,False
0.8,0.5,0.4609772228646444,0.5391014775674005,0.44541903862974924,1.0,1.0,-0.09368243893765121,0.0,False,False
0.8,0.55,0.5070749451511088,0.5925378686766791,0.4738069544783639,1.0,1.0,-0.11873091419831522,0.0,False,False
0.8,0.6,0.5531726674375732,0.6467853330263967,0.5199799812423302,1.0,1.0,-0.1268053517840665,0.0,False,False
0.8,0.65,0.5992703897240377,0.7011430859953576,0.5686977048299041,1.0,1.0,-0.13244538116545346,0.0,False,False
0.8,0.7,0.645368112010502,0.7555800677247765,0.622009443618224,1.0,1.0,-0.13357062410655252,0.0,False,False
0.8,0.75,0.6914658342969666,0.8101935713420246,0.6843741007242424,1.0,1.0,-0.1258194706177822,0.0,False,False
0.8,0.8,0.7375635565834311,0.8647271310265153,0.7477677087758301,1.0,1.0,-0.11695942225068523,0.0,False,False
0.8,0.85,0.7836612788698955,0.919301210197171,0.8191793291383047,1.0,1.0,-0.10012188105886632,0.0,False,False
0.8,0.9,0.8297590011563599,0.976984353758288,0.8935549265584012,1.0,1.0,-0.08342942719988677,0.0,False,False
0.8,0.95,0.8758567234428243,1.0305266740266903,0.9802542606895002,0.0,1.0,-0.050272413337190125,1.0,True,False
0.85,0.2,0.18841443681416772,0.21114833895634608,0.17186874107916897,1.0,1.0,-0.03927959787717711,0.0,False,False
0.85,0.25,0.23551804601770965,0.26376406460265495,0.215509052296931,1.0,1.0,-0.04825501230572396,0.0,False,False
0.85,0.3,0.28262165522125154,0.31648046405066493,0.25683839201900494,1.0,1.0,-0.05964207203166,0.0,False,False
0.85,0.35,0.3297252644247935,0.36920198494103046,0.2948502602178031,1.0,1.0,-0.07435172472322737,0.0,False,False
0.85,0.4,0.37682887362833545,0.42199341828189657,0.3467387797216081,1.0,1.0,-0.07525463856028847,0.0,False,False
0.85,0.45,0.4239324828318774,0.4748953105860656,0.38259530501342437,1.0,1.0,-0.09230000557264123,0.0,False,False
0.85,0.5,0.4710360920354193,0.5277677283840146,0.43450422414273976,1.0,1.0,-0.09326350424127489,0.0,False,False
0.85,0.55,0.5181397012389612,0.5807760700184131,0.48595912656144197,1.0,1.0,-0.09481694345697117,0.0,False,False
0.85,0.6,0.5652433104425031,0.6338899024179302,0.5238469892548988,1.0,1.0,-0.11004291316303139,0.0,False,False
0.85,0.65,0.6123469196460452,0.6869860226017325,0.5764574877368244,1.0,1.0,-0.1105285348649081,0.0,False,False
0.85,0.7,0.659450528849587,0.7397413957855976,0.6032543904033161,1.0,1.0,-0.13648700538228153,0.0,False,False
0.85,0.75,0.7065541380531289,0.7931453140610615,0.6595930752600524,1.0,1.0,-0.13355223880100908,0.0,False,False
0.85,0.8,0.7536577472566709,0.8465172725370556,0.7228637116942415,1.0,1.0,-0.12365356084281409,0.0,False,False
0.85,0.85,0.8007613564602127,0.8999522965078542,0.7908944033280091,1.0,1.0,-0.10905789317984516,0.0,False,False
0.85,0.9,0.8478649656637548,0.9534163587277749,0.869031732579819,1.0,1.0,-0.08438462614795583,0.0,False,False
0.85,0.95,0.8949685748672966,1.0087805210829115,0.963454223958443,0.0,1.0,-0.04532629712446845,1.0,True,False
0.9,0.2,0.19235384061671346,0.20692567280169435,0.1657055814792097,1.0,1.0,-0.041220091322484664,0.0,False,False
0.9,0.25,0.24044230077089182,0.25851936109028995,0.20560676537492406,1.0,1.0,-0.052912595715365884,0.0,False,False
0.9,0.3,0.2885307609250702,0.31013409931012187,0.2426686069333236,1.0,1.0,-0.06746549237679828,0.0,False,False
0.9,0.35,0.3366192210792485,0.3618987498125829,0.2803748064223603,1.0,1.0,-0.08152394339022262,0.0,False,False
0.9,0.4,0.3847076812334269,0.4135706900373068,0.33008155158762964,1.0,1.0,-0.08348913844967715,0.0,False,False
0.9,0.45,0.4327961413876053,0.4654200037315473,0.36508008867352054,1.0,1.0,-0.10033991505802675,0.0,False,False
0.9,0.5,0.48088460154178364,0.5172168958009126,0.41670761274889223,1.0,1.0,-0.10050928305202034,0.0,False,False
0.9,0.55,0.528973061695962,0.5691460638425405,0.46177083710557215,1.0,1.0,-0.10737522673696837,0.0,False,False
0.9,0.6,0.5770615218501404,0.6210876210473925,0.506384353850301,1.0,1.0,-0.11470326719709145,0.0,False,False
0.9,0.65,0.6251499820043187,0.6731029045913721,0.554829465516213,1.0,1.0,-0.11827343907515908,0.0,False,False
0.9,0.7,0.673238442158497,0.7252208757021134,0.6050941734973075,1.0,1.0,-0.12012670220480581,0.0,False,False
0.9,0.75,0.7213269023126755,0.7774171312231039,0.6558771523688961,1.0,1.0,-0.12153997885420775,0.0,False,False
0.9,0.8,0.7694153624668538,0.8296148374619395,0.7191931101211466,1.0,1.0,-0.11042172734079292,0.0,False,False
0.9,0.85,0.8175038226210322,0.8817358654557449,0.7593953441113869,1.0,1.0,-0.12234052134435802,0.0,False,False
0.9,0.9,0.8655922827752106,0.9341910235063738,0.8428903210207369,1.0,1.0,-0.09130070248563693,0.0,False,False
0.9,0.95,0.9136807429293888,0.9881766448075018,0.931987307665462,1.0,1.0,-0.056189337142039775,0.0,False,False
